session_id	original_session_id
ses-mouse+10+session+date+2017+10+27+area+RSC+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-10-27_area_RSC_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+10+28+area+MM+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-10-28_area_MM_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+10+29+area+RSC+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-10-29_area_RSC_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+10+30+area+V1+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-10-30_area_V1_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+10+31+area+PM+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-10-31_area_PM_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+01+area+V1+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-11-01_area_V1_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+02+area+MM+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-11-02_area_MM_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+03+area+AM+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-11-03_area_AM_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+04+area+visA+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-11-04_area_visA_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+05+area+RSC+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-11-05_area_RSC_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+06+area+V1+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-11-06_area_V1_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+11+07+area+V1+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-11-07_area_V1_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+11+08+area+PM+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-11-08_area_PM_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+11+09+area+PM+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-11-09_area_PM_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+11+10+area+AM+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-11-10_area_AM_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+11+12+area+PM+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-11-12_area_PM_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+13+area+AM+L23+multi+plane+imaging	ses-mouse_10_session_date_2017-11-13_area_AM_L23_multi_plane_imaging
ses-mouse+10+session+date+2017+11+14+area+visA+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-11-14_area_visA_L5_multi_plane_imaging
ses-mouse+10+session+date+2017+11+15+area+RSC+L5+multi+plane+imaging	ses-mouse_10_session_date_2017-11-15_area_RSC_L5_multi_plane_imaging
